chebi_id,name,n_reactions,share_of_reactions,smiles
CHEBI:76473," (3R)-hydroxy-(17Z,20Z,23Z,26Z,29Z)-dotriacontapentaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76474," (2E,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76475," (3R)-hydroxy-(19Z,22Z,25Z,28Z,31Z)-tetratriacontapentaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76476," (2E,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76477," (3R)-hydroxy-(21Z,24Z,27Z,30Z,33Z)-hexatriacontapentaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76479," (2E,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76481," (3R)-hydroxy-(23Z,26Z,29Z,32Z,35Z)-octatriacontapentaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76483," (2E,23Z,26Z,29Z,32Z,35Z)-octatriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76491," (3R)-hydroxy-(8Z,11Z,14Z,17Z,20Z,23Z)-hexacosahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76493," (2E,8Z,11Z,14Z,17Z,20Z,23Z)-hexacosaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76494," (3R)-hydroxy-(10Z,13Z,16Z,19Z,22Z,25Z)-octacosahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76495," (2E,10Z,13Z,16Z,19Z,22Z,25Z)-octacosaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76496," (3R)-hydroxy-(12Z,15Z,18Z,21Z,24Z,27Z)-triacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76497," (2E,12Z,15Z,18Z,21Z,24Z,27Z)-triacontaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76502," (3R)-hydroxy-(14Z,17Z,20Z,23Z,26Z,29Z)-dotriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76504," (2E,14Z,17Z,20Z,23Z,26Z,29Z)-dotriacontaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76505," (3R)-hydroxy-(16Z,19Z,22Z,25Z,28Z,31Z)-tetratriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76506," (2E,16Z,19Z,22Z,25Z,28Z,31Z)-tetratriacontaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76513," (3R)-hydroxy-(18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontahexaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76514," (2E,18Z,21Z,24Z,27Z,30Z,33Z)-hexatriacontaheptaenoyl-CoA",2,0.000108,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76527, 2-hydroxy-6-oxocyclohexane-1-carbonyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1C(=O)CCCC1O
CHEBI:76528, 2-acyl-sn-glycero-3-phospho-(1'-sn-glycerol),2,0.000108,*C(=O)O[C@H](CO)COP(=O)([O-])OC[C@@H](O)CO
CHEBI:76545, 2-iminobutanoate,2,0.000108,CCC(=[NH2+])C(=O)[O-]
CHEBI:76557, (R)-3-hydroxy-(11Z)-octadecenoyl-CoA,2,0.000108,CCCCCC/C=C\CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76559, 3-oxo-(13Z)-eicosenoyl-CoA,2,0.000108,CCCCCC/C=C\CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76561, (R)-3-hydroxy-(13Z)-eicosenoyl-CoA,2,0.000108,CCCCCC/C=C\CCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76562," (2E,13Z)-eicosadienoyl-CoA",2,0.000108,CCCCCC/C=C\CCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:76592," (25R)-cholest-5-en-3beta,7alpha,26-triol",2,0.000108,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEBI:76593, a 1-acyl-2-(9Z)-enoyl-sn-glycero-3-phospholipid,2,0.000108,*/C=C\CCCCCCCC(=O)O[C@H](COC(*)=O)COP(=O)([O-])O*
CHEBI:76596," ADP-alpha-D-ribose 1'',2''-cyclic phosphate",2,0.000108,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]3OP(=O)([O-])O[C@@H]3[C@@H]2O)[C@@H](O)[C@H]1O
CHEBI:76647," (5Z,8Z,11Z,14Z)-eicosatetraenedioate",2,0.000108,O=C([O-])CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)[O-]
CHEBI:76804, 5-O-beta-D-mycaminosyltylonolide,2,0.000108,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO
CHEBI:76814, dTDP-beta-L-mycarose,2,0.000108,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O
CHEBI:76819, demethylmacrocin,2,0.000108,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O
CHEBI:76820, macrocin,2,0.000108,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1OC
CHEBI:76821, 4-O-beta-D-mannopyranosyl-N-acetyl-D-glucosamine,2,0.000108,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O
CHEBI:76825, 4-O-beta-D-glucopyranosyl-D-gluconate,2,0.000108,O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
CHEBI:76844, 7-deoxyloganate,2,0.000108,C[C@H]1CC[C@@H]2C(C(=O)[O-])=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21
CHEBI:76851, isoxazolin-5-one,2,0.000108,O=c1cc[nH]o1
CHEBI:76913,,2,0.000108,*N[C@@H](CS)C(=O)[O-]
CHEBI:76935, N-acetyl-L-aspartyl-L-glutamyl-L-glutamate,2,0.000108,CC(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
CHEBI:76981, 3-[(1-carboxyvinyl)-oxy]benzoate,2,0.000108,C=C(Oc1cccc(C(=O)[O-])c1)C(=O)[O-]
CHEBI:77038, (3S)-hydroxytetradecanedioyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCC(=O)[O-]
CHEBI:77039, (2E)-tetradecenedioyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCCCCCCCCC(=O)[O-]
CHEBI:77041, 3-oxotetradecanedioyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCCCCCCCC(=O)[O-]
CHEBI:77073, rhodomycin D,2,0.000108,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH3+])[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O
CHEBI:77077, 10-carboxy-13-deoxycarminomycin,2,0.000108,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH3+])[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)[O-])C(=O)c1cccc(O)c1C3=O
CHEBI:77079, (3R)-hydroxyhexadecanedioyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCCCCCCCCCCCC(=O)[O-]
CHEBI:77080, (3S)-hydroxyhexadecanedioyl-CoA,2,0.000108,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCCCCCCCCCCCC(=O)[O-]
CHEBI:77092, fenbendazole,2,0.000108,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
CHEBI:77096," 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol",2,0.000108,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC
CHEBI:77099, (2S)-pristanoyl-CoA,2,0.000108,CC(C)CCCC(C)CCCC(C)CCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77125," 1,2-di-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycerol",2,0.000108,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
CHEBI:77134, 6-deoxy-6-sulfo-D-fructose 1-phosphate,2,0.000108,O=P([O-])([O-])OCC1(O)O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@@H]1O
CHEBI:77143, dTDP-N-hydroxy-beta-L-evernosamine,2,0.000108,CO[C@H]1[C@H](C)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)C[C@]1(C)NO
CHEBI:77144, dTDP-beta-L-evernosamine,2,0.000108,CO[C@H]1[C@H](C)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)C[C@]1(C)[NH3+]
CHEBI:77185, 1-O-hexadecyl-2-(9Z-octadecenoyl)-sn-glycerol,2,0.000108,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COCCCCCCCCCCCCCCCC
CHEBI:77190," 1,2-dihexadecanoyl-sn-glycero-3-CDP",2,0.000108,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC
CHEBI:77223," (11Z,14Z,17Z)-eicosatrienoate",2,0.000108,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)[O-]
CHEBI:77225," (7Z,10Z,13Z,16Z)-docosatetraenoate",2,0.000108,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-]
CHEBI:77250, pristanoyl-CoA,2,0.000108,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77251," (25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA",2,0.000108,C[C@H](CCC[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
CHEBI:77256," 1',3'-bis-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol",2,0.000108,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC
CHEBI:77274, 1-O-alkyl-3-acyl-sn-glycerol,2,0.000108,[1*]OC[C@@H](O)COC([3*])=O
CHEBI:77295," 1-O-(1Z)-alkenyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine",2,0.000108,*/C=C\OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
CHEBI:77297, 1-O-(1Z-alkenyl)-sn-glycerol,2,0.000108,*/C=C\OC[C@@H](O)CO
CHEBI:77303, 1-O-(1Z)-alkenyl-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine,2,0.000108,*/C=C\OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCCCCCC
CHEBI:77370, 1-hexadecanoyl-2-acyl-sn-glycero-3-phosphoethanolamine,2,0.000108,*C(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[NH3+]
CHEBI:77393, trihexadecanoylglycerol,2,0.000108,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
CHEBI:77413, tetracosan-1-ol,2,0.000108,CCCCCCCCCCCCCCCCCCCCCCCCO
CHEBI:77492, 1-(9Z)-octadecenoylglycerone 3-phosphate,2,0.000108,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(=O)COP(=O)([O-])[O-]
CHEBI:77545, (2E)-pentadecenoyl-CoA,2,0.000108,CCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77548, trans-2-undecenoyl-CoA,2,0.000108,CCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77551, trans-2-heptadecenoyl-CoA,2,0.000108,CCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77552," (2E,9E)-octadecadienoyl-CoA",2,0.000108,CCCCCCCC/C=C/CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CHEBI:77587, (2S)-2-acetamido-4-aminobutanoate,2,0.000108,CC(=O)N[C@@H](CC[NH3+])C(=O)[O-]
CHEBI:77589, a monoacyl-sn-glycero-3-phosphate,2,0.000108,*OC[C@H](COP(=O)([O-])[O-])O*
CHEBI:77620," 5-hydroxy-6-methylpyridine-3,4-dicarboxylate",2,0.000108,Cc1[nH+]cc(C(=O)[O-])c(C(=O)[O-])c1[O-]
CHEBI:77633, isonocardicin A,2,0.000108,[NH3+][C@@H](CCOc1ccc(/C(=N/[O-])C(=O)N[C@H]2CN([C@@H](C(=O)[O-])c3ccc(O)cc3)C2=O)cc1)C(=O)[O-]
CHEBI:77638, dihydrophloroglucinol,2,0.000108,O=C1C=C([O-])CC(O)C1
CHEBI:77670, primary fluorescent chlorophyll catabolite,2,0.000108,C=CC1=C(C)C(CC2=N/C(=C3\c4[nH]c(Cc5[nH]c(C=O)c(C)c5CC)c(C)c4C(=O)[C@@H]3C(=O)OC)[C@@H](CCC(=O)[O-])[C@@H]2C)NC1=O
CHEBI:77671, luteolin 7-O-beta-D-glucuronide,2,0.000108,O=C([O-])[C@H]1O[C@@H](Oc2cc([O-])c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
CHEBI:77683," 1,2-di-(9Z)-octadecenoyl-3-(9Z,12Z)-octadecadienoyl-sn-glycerol",2,0.000108,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
CHEBI:77686," 1,2-di-(9Z)-octadecenoyl-3-octadecanoyl-sn-glycerol",2,0.000108,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
CHEBI:77687, 2'-hydroxyformononetin,2,0.000108,COc1ccc(-c2coc3cc([O-])ccc3c2=O)c(O)c1
CHEBI:77689, L-mimosine,2,0.000108,[NH3+][C@@H](Cn1ccc(=O)c(O)c1)C(=O)[O-]
CHEBI:77690, 3-sulfanyl-1-hexanol,2,0.000108,CCCC(S)CCO
CHEBI:77700, methyl acetate,2,0.000108,COC(C)=O
CHEBI:77711, licodione,2,0.000108,O=C(CC(=O)c1ccc(O)cc1O)c1ccc([O-])cc1
CHEBI:77717, a 3-acyl-sn-glycero-1-phospho-(3'-acyl-1'-sn-glycerol),2,0.000108,[1*]C(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)COC([2*])=O
CHEBI:77725, 17-O-acetylnorajmaline,2,0.000108,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4Nc5ccccc5[C@]45C[C@@H](C2[C@H]5OC(C)=O)[NH+]3[C@@H]1O
CHEBI:77740, adenosine 2'-phosphate,2,0.000108,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)([O-])[O-]
CHEBI:77755, 10-hydroperoxy-(8E)-octadecenoate,2,0.000108,CCCCCCCCC(/C=C/CCCCCCC(=O)[O-])OO
CHEBI:77756, 1-hexadecanoyl-2-glutaroyl-sn-glycero-3-phosphocholine,2,0.000108,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(=O)[O-]
CHEBI:77766, cytidine 2'-phosphate,2,0.000108,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)([O-])[O-])c(=O)n1
CHEBI:77770," 3',5-dihydroxy-3,4',7-trimethoxyflavone",2,0.000108,COc1cc([O-])c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1
